 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 30, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\146Ce_CD2.txt

 Ion = Cerium [58] , Mass = 146 amu

 Target Density =  9.3000E-01 g/cm3 = 1.1979E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 GeV   3.622E+01  1.620E-02    1.55 mm    59.74 um     3.28 um  
   9.00 GeV   3.348E+01  1.458E-02    1.85 mm    74.01 um     3.80 um  
  10.00 GeV   3.120E+01  1.327E-02    2.19 mm    87.70 um     4.35 um  
  11.00 GeV   2.926E+01  1.218E-02    2.54 mm   101.13 um     4.94 um  
  12.00 GeV   2.759E+01  1.127E-02    2.92 mm   114.43 um     5.57 um  
  13.00 GeV   2.614E+01  1.048E-02    3.32 mm   127.68 um     6.22 um  
  14.00 GeV   2.487E+01  9.809E-03    3.74 mm   140.93 um     6.91 um  
  15.00 GeV   2.374E+01  9.218E-03    4.19 mm   154.21 um     7.62 um  
  16.00 GeV   2.274E+01  8.697E-03    4.65 mm   167.52 um     8.37 um  
  17.00 GeV   2.184E+01  8.235E-03    5.13 mm   180.89 um     9.14 um  
  18.00 GeV   2.104E+01  7.821E-03    5.63 mm   194.30 um     9.94 um  
  20.00 GeV   1.963E+01  7.111E-03    6.69 mm   245.29 um    11.60 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                 eV / Angstrom 
  9.2997E+01                keV / micron   
  9.2997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  7.7634E+00                 eV / (1E15 atoms/cm2)
  2.5174E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
