 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> April 17, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\7Li_Al.txt

 Ion = Lithium [3] , Mass = 7 amu

 Target Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 275.00 MeV   1.045E-01  4.634E-05    5.45 mm   229.42 um    80.52 um  
 300.00 MeV   9.758E-02  4.281E-05    6.37 mm   264.24 um    93.57 um  
 325.00 MeV   9.165E-02  3.980E-05    7.34 mm   299.08 um   107.44 um  
 350.00 MeV   8.650E-02  3.720E-05    8.38 mm   334.10 um   122.11 um  
 375.00 MeV   8.198E-02  3.494E-05    9.48 mm   369.39 um   137.55 um  
 400.00 MeV   7.798E-02  3.294E-05   10.64 mm   405.01 um   153.75 um  
 450.00 MeV   7.122E-02  2.958E-05   13.12 mm   537.91 um   188.37 um  
 500.00 MeV   6.571E-02  2.686E-05   15.82 mm   662.01 um   225.80 um  
 550.00 MeV   6.114E-02  2.462E-05   18.74 mm   782.26 um   265.93 um  
 600.00 MeV   5.727E-02  2.274E-05   21.87 mm   900.82 um   308.64 um  
 650.00 MeV   5.397E-02  2.113E-05   25.20 mm     1.02 mm   353.83 um  
 700.00 MeV   5.110E-02  1.974E-05   28.72 mm     1.14 mm   401.39 um  
 800.00 MeV   4.639E-02  1.747E-05   36.32 mm     1.57 mm   503.30 um  
 900.00 MeV   4.266E-02  1.568E-05   44.64 mm     1.97 mm   613.66 um  
