 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\3He_tTi.txt

 Ion = Helium [2] , Mass = 3 amu

 Target Density =  2.2952E+00 g/cm3 = 5.4309E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ti     22    050.00    097.94   
      H      1    050.00    002.06   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   1.10 GeV   9.055E-03  2.211E-06  328.65 mm    13.86 mm     8.02 mm  
   1.20 GeV   8.682E-03  2.041E-06  377.74 mm    15.56 mm     9.12 mm  
   1.30 GeV   8.368E-03  1.896E-06  428.80 mm    17.22 mm    10.24 mm  
   1.40 GeV   8.101E-03  1.771E-06  481.66 mm    18.83 mm    11.39 mm  
   1.50 GeV   7.870E-03  1.662E-06  536.18 mm    20.42 mm    12.55 mm  
   1.60 GeV   7.670E-03  1.566E-06  592.20 mm    21.97 mm    13.73 mm  
   1.70 GeV   7.495E-03  1.481E-06  649.60 mm    23.49 mm    14.92 mm  
   1.80 GeV   7.341E-03  1.404E-06  708.28 mm    24.98 mm    16.12 mm  
   2.00 GeV   7.084E-03  1.274E-06  829.01 mm    30.39 mm    18.53 mm  
   2.25 GeV   6.834E-03  1.143E-06  985.43 mm    37.73 mm    21.58 mm  
   2.50 GeV   6.641E-03  1.037E-06    1.15 m     44.25 mm    24.62 mm  
   2.75 GeV   6.490E-03  9.490E-07    1.31 m     50.22 mm    27.66 mm  
   3.00 GeV   6.370E-03  8.756E-07    1.48 m     55.77 mm    30.67 mm  
   3.25 GeV   6.274E-03  8.130E-07    1.65 m     60.99 mm    33.65 mm  
   3.50 GeV   6.196E-03  7.590E-07    1.83 m     65.93 mm    36.59 mm  
   3.75 GeV   6.132E-03  7.120E-07    2.01 m     70.64 mm    39.50 mm  
   4.00 GeV   6.081E-03  6.706E-07    2.18 m     75.14 mm    42.36 mm  
   4.50 GeV   6.003E-03  6.011E-07    2.54 m     91.01 mm    47.95 mm  
   5.00 GeV   5.952E-03  5.451E-07    2.91 m    104.79 mm    53.37 mm  
   5.50 GeV   5.919E-03  4.989E-07    3.27 m    117.13 mm    58.60 mm  
   6.00 GeV   5.898E-03  4.601E-07    3.64 m    128.39 mm    63.67 mm  
   6.50 GeV   5.887E-03  4.271E-07    4.01 m    138.80 mm    68.56 mm  
   7.00 GeV   5.883E-03  3.986E-07    4.38 m    148.52 mm    73.30 mm  
   8.00 GeV   5.888E-03  3.520E-07    5.12 m    181.97 mm    82.35 mm  
   9.00 GeV   5.906E-03  3.155E-07    5.86 m    210.07 mm    90.86 mm  
  10.00 GeV   5.931E-03  2.859E-07    6.60 m    234.68 mm    98.90 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.2951E+01                 eV / Angstrom 
  2.2951E+02                keV / micron   
  2.2951E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.2260E+01                 eV / (1E15 atoms/cm2)
  5.3232E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
