 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 27, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\Actinium in Aluminum.txt

 Ion = Actinium [89] , Mass = 229 amu

 Target Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   1.40 GeV   1.023E+02  1.625E-01   63.42 um     1.70 um     9734 A   
   1.50 GeV   1.016E+02  1.533E-01   67.04 um     1.78 um     9858 A   
   1.60 GeV   1.009E+02  1.450E-01   70.69 um     1.85 um     9980 A   
   1.70 GeV   1.001E+02  1.377E-01   74.37 um     1.92 um     1.01 um  
   1.80 GeV   9.931E+01  1.311E-01   78.08 um     2.00 um     1.02 um  
   2.00 GeV   9.770E+01  1.198E-01   85.58 um     2.26 um     1.05 um  
   2.25 GeV   9.569E+01  1.082E-01   95.14 um     2.64 um     1.07 um  
   2.50 GeV   9.373E+01  9.880E-02  104.90 um     2.98 um     1.10 um  
   2.75 GeV   9.186E+01  9.098E-02  114.86 um     3.30 um     1.13 um  
   3.00 GeV   9.006E+01  8.437E-02  125.03 um     3.60 um     1.16 um  
   3.25 GeV   8.836E+01  7.870E-02  135.39 um     3.89 um     1.19 um  
   3.50 GeV   8.672E+01  7.379E-02  145.95 um     4.16 um     1.22 um  
   3.75 GeV   8.517E+01  6.948E-02  156.71 um     4.44 um     1.24 um  
   4.00 GeV   8.367E+01  6.568E-02  167.66 um     4.70 um     1.27 um  
   4.50 GeV   8.084E+01  5.926E-02  190.15 um     5.68 um     1.33 um  
   5.00 GeV   7.819E+01  5.403E-02  213.42 um     6.56 um     1.39 um  
   5.50 GeV   7.568E+01  4.970E-02  237.46 um     7.39 um     1.45 um  
   6.00 GeV   7.329E+01  4.604E-02  262.30 um     8.19 um     1.52 um  
   6.50 GeV   7.101E+01  4.291E-02  287.94 um     8.96 um     1.58 um  
   7.00 GeV   6.882E+01  4.020E-02  314.40 um     9.71 um     1.65 um  
   8.00 GeV   6.486E+01  3.573E-02  369.79 um    12.48 um     1.79 um  
   9.00 GeV   6.139E+01  3.220E-02  428.43 um    14.99 um     1.93 um  
  10.00 GeV   5.833E+01  2.933E-02  490.26 um    17.35 um     2.08 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.7019E+01                 eV / Angstrom 
  2.7019E+02                keV / micron   
  2.7019E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.4804E+01                 eV / (1E15 atoms/cm2)
  2.5815E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
